Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	FixationPointX	FixationPointY	Average_pupil_diameter	Average_velocity	Peak_velocity	Saccade_amplitude	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording 167	P18-D1	C	1	scenevideo	Fixation	Whole	57	18060	18171	110	0.61557	0.36542	3.71949							
Recording 167	P18-D1	C	1	scenevideo	Saccade	Whole	83	18171	18231	60				82.48	155.47	2.86	0.61557	0.36542	0.62825	0.32158
Recording 167	P18-D1	C	1	scenevideo	Fixation	Whole	58	18231	18321	90	0.62825	0.32158	3.81005							
Recording 167	P18-D1	C	1	scenevideo	Saccade	Whole	84	18321	18401	80				106.77	215.07	5.65	0.62825	0.32158	0.6817	0.27924
Recording 167	P18-D1	C	1	scenevideo	Fixation	Whole	59	18401	18702	301	0.6817	0.27924	3.7202							
Recording 167	P18-D1	C	1	scenevideo	Saccade	Whole	85	18702	18722	20				42.97	52.53	0.7	0.6817	0.27924	0.67663	0.28792
Recording 167	P18-D1	C	1	scenevideo	Fixation	Partial	60	18722	18917	195	0.67663	0.28792	3.78532							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	1	0	13	13				39.51	41.82		0.53558	0.44092	0.54859	0.44041
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	1	13	494	481	0.54859	0.44041	4.01441							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Whole	2	494	574	80				228.94	415.74	17.44	0.54859	0.44041	0.41213	0.57106
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	2	574	674	100	0.41213	0.57106	3.88018							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	3	674	785	110				170.23	317.52		0.41213	0.57106		
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	4	835	855	20				55.82	56.87				0.20709	0.59806
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	3	855	955	100	0.20709	0.59806	3.93588							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Whole	5	955	1035	80				390.22	597.85	29.96	0.20709	0.59806	0.50373	0.41912
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	4	1035	1295	261	0.50373	0.41912	3.86116							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Whole	6	1295	1356	60				95.18	158.35	5.94	0.50373	0.41912	0.55422	0.43781
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	5	1356	1536	180	0.55422	0.43781	3.5742							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Whole	7	1536	1546	10				32.87	32.87	1.13	0.55422	0.43781	0.56349	0.43734
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	6	1546	1616	70	0.56349	0.43734	3.42908							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	8	1616	1656	40				78.37	127.66		0.56349	0.43734		
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	9	1666	1726	60				41.34	49.36					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	10	1736	1756	20				48.39	58.51				0.57184	0.42107
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	7	1756	1836	80	0.57184	0.42107	3.56752							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Whole	11	1836	1846	10				44.3	44.3	1.14	0.57184	0.42107	0.58068	0.41585
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	8	1846	1907	60	0.58068	0.41585	3.63358							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	12	1907	2077	170				131.6	318.09		0.58068	0.41585		
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	13	2107	2147	40				41.56	45.78					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	14	2177	2327	150				96.91	259.34					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	15	2337	2377	40				383.43	610.4					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	16	2578	2698	120				67.51	115.57					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	17	2728	2778	50				114.41	203.32					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	18	2828	2848	20				184.68	186.93					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	19	2858	2878	20				104.73	109.72					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	20	2888	2908	20				34.83	36.87					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	21	2928	2948	20				47.62	54.03					
Recording 51	P10-J1	C	1	scenevideo	Saccade	Partial	22	2968	3049	80				151.1	246.1				0.53196	0.7035
Recording 51	P10-J1	C	1	scenevideo	Fixation	Whole	9	3049	3570	521	0.53196	0.7035	4.32392							
Recording 51	P10-J1	C	1	scenevideo	Saccade	Whole	23	3570	3620	50				242.12	476.82	12.79	0.53196	0.7035	0.53676	0.90881
Recording 51	P10-J1	C	1	scenevideo	Fixation	Partial	10	3620	3685	65	0.53676	0.90881	4.48562							
Recording 135	P20-P1	C	1	scenevideo	Fixation	Partial	1	0	115	115	0.52973	0.46728	5.03071							
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	1	115	145	30				205.02	283.82		0.52973	0.46728		
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	2	175	285	110				188.84	378.71				0.51895	0.46871
Recording 135	P20-P1	C	1	scenevideo	Fixation	Whole	2	285	706	421	0.51895	0.46871	5.13039							
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	3	706	736	30				75.55	104.91		0.51895	0.46871		
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	4	776	796	20				56.37	58.92					
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	5	806	826	20				45.07	46.65					
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	6	866	906	40				57.55	77.99				0.53358	0.44642
Recording 135	P20-P1	C	1	scenevideo	Fixation	Whole	3	906	1147	240	0.53358	0.44642	5.11177							
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	7	1147	1167	20				132.54	137.49		0.53358	0.44642		
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	8	1177	1207	30				237.89	313.78					
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	9	1267	1357	90				258.58	613.87				0.55558	0.4355
Recording 135	P20-P1	C	1	scenevideo	Fixation	Whole	4	1357	1427	70	0.55558	0.4355	5.16097							
Recording 135	P20-P1	C	1	scenevideo	Saccade	Whole	10	1427	1447	20				32.66	33.57	1.2	0.55558	0.4355	0.56153	0.41993
Recording 135	P20-P1	C	1	scenevideo	Fixation	Whole	5	1447	1628	180	0.56153	0.41993	5.23736							
Recording 135	P20-P1	C	1	scenevideo	Saccade	Whole	11	1628	1688	60				151.71	276.05	9.36	0.56153	0.41993	0.62466	0.31663
Recording 135	P20-P1	C	1	scenevideo	Fixation	Whole	6	1688	1948	261	0.62466	0.31663	5.43593							
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	12	1948	1978	30				207.03	282.06		0.62466	0.31663		
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	13	2199	2349	150				116.28	268.03					
Recording 135	P20-P1	C	1	scenevideo	Saccade	Partial	14	2389	2439	50				54.84	67.07				0.48661	0.8845
Recording 135	P20-P1	C	1	scenevideo	Fixation	Partial	7	2439	2559	120	0.48661	0.8845	5.10872							
Recording 19	P03-W1	C	1	scenevideo	Fixation	Partial	1	0	314	314	0.51197	0.3386	4.91974							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	1	314	334	20				45.99	55.77		0.51197	0.3386		
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	2	385	405	20				53.86	55.96				0.50863	0.37243
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	2	405	1356	952	0.50863	0.37243	4.41039							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	3	1356	1376	20				43.29	46.78		0.50863	0.37243		
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	4	1386	1396	10				31.13	31.13				0.51964	0.39585
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	3	1396	1657	260	0.51964	0.39585	4.4251							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	5	1657	1717	60				296.15	624.54		0.51964	0.39585		
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	6	1747	1797	50				252.65	312.53					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	7	1837	1887	50				135.44	237.22					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	8	1897	1907	10				34	34					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	9	1947	1987	40				72.52	78.61					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	10	1997	2017	20				62.66	63.44					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	11	2028	2038	10				34.32	34.32				0.43899	0.31013
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	4	2038	2198	160	0.43899	0.31013	4.46082							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	12	2198	2238	40				91.23	130.84	4.58	0.43899	0.31013	0.4799	0.32763
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	5	2238	2458	220	0.4799	0.32763	4.35325							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	13	2458	2488	30				88.64	124.09	3.08	0.4799	0.32763	0.45223	0.31774
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	6	2488	2679	190	0.45223	0.31774	4.32014							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	14	2679	2729	50				103.1	185.07	5.14	0.45223	0.31774	0.4989	0.30819
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	7	2729	2859	130	0.4989	0.30819	4.45887							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	15	2859	2899	40				75.34	107.61	3.47	0.4989	0.30819	0.52097	0.34969
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	8	2899	3230	331	0.52097	0.34969	4.44593							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	16	3230	3240	10				42.81	42.81	0.73	0.52097	0.34969	0.5277	0.34911
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	9	3240	3340	100	0.5277	0.34911	4.52359							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	17	3340	3350	10				30.86	30.86	1.19	0.5277	0.34911	0.51929	0.35952
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	10	3350	3540	190	0.51929	0.35952	4.59221							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	18	3540	3550	10				34.58	34.58	0.66	0.51929	0.35952	0.52147	0.34974
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	11	3550	3791	240	0.52147	0.34974	4.7383							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	19	3791	3831	40				93.26	141.45	3.33	0.52147	0.34974	0.4962	0.31863
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	12	3831	3961	130	0.4962	0.31863	4.74544							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	20	3961	3991	30				34.24	38.28		0.4962	0.31863		
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	21	4021	4031	10				37.34	37.34					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	22	4071	4081	10				37.29	37.29					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	23	4101	4131	30				283.75	393.28					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	24	4191	4252	60				218.32	353.54				0.48051	0.30703
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	13	4252	4362	110	0.48051	0.30703	4.55622							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Whole	25	4362	4412	50				130.58	223.4	6.49	0.48051	0.30703	0.54058	0.3147
Recording 19	P03-W1	C	1	scenevideo	Fixation	Whole	14	4412	4642	230	0.54058	0.3147	4.61409							
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	26	4642	4652	10				37.05	37.05		0.54058	0.3147		
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	27	4662	4702	40				491.62	823.18					
Recording 19	P03-W1	C	1	scenevideo	Saccade	Partial	28	4833	4838	5				268.42	274.45					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	1	0	271	271				104.48	310.12					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	2	281	361	80				94.12	212.27					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	3	381	391	10				33.39	33.39					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	4	401	431	30				80.17	111.5					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	5	441	481	40				81.83	139.22					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	6	501	571	70				288.44	748.31					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	7	621	641	20				40.24	40.27					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	8	662	722	60				191.25	403.68				0.52966	0.34738
Recording 312	P41-J1	C	1	scenevideo	Fixation	Whole	1	722	792	70	0.52966	0.34738	4.82211							
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	9	792	912	120				117.67	356.35		0.52966	0.34738		
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	10	932	1022	90				105.94	160.86					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	11	1042	1072	30				113.67	158.87					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	12	1082	1182	100				118.57	197.48					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	13	1192	1212	20				143.75	144.78					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	14	1223	1253	30				56.2	79.25					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	15	1283	1293	10				30.19	30.19					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	16	1333	1343	10				232.76	232.76					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	17	1353	1363	10				231.23	231.23					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	18	1403	1513	110				80.63	251.07					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	19	1543	1593	50				73.53	124.89					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	20	1613	1643	30				110.32	156.4					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	21	1653	1673	20				77.43	79.04					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	22	1723	1834	110				107.62	157.53					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	23	1844	1874	30				135.44	201.63					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	24	1884	1914	30				131.67	190.97					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	25	1944	1964	20				76.12	77.2					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	26	1974	1994	20				49.43	54.57					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	27	2014	2064	50				58.25	82.31					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	28	2094	2114	20				49.59	53.8					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	29	2164	2194	30				61.62	86.02					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	30	2204	2224	20				47.8	51.09					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	31	2254	2304	50				56.27	70.88					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	32	2335	2355	20				124.05	126.57					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	33	2375	2405	30				350.81	509.88					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	34	2415	2435	20				335.23	335.86					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	35	2445	2495	50				156.16	263.42					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	36	2525	2655	130				235.27	508.24					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	37	2665	2725	60				64.1	116.87					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	38	2765	2835	70				58.42	120.61					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	39	2855	2976	120				138.31	365.52					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	40	2996	3016	20				53.85	54.44					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	41	3036	3106	70				132.78	321.33					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	42	3116	3196	80				189.05	326.77					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	43	3206	3336	130				252.36	530.12					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	44	3346	3527	180				148.36	358.75					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	45	3537	3597	60				254.22	381.12					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	46	3607	3617	10				48.59	48.59					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	47	3627	3647	20				238.07	238.07					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	48	3827	3857	30				42.61	42.61					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	49	3907	3937	30				317.61	317.61					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	50	3967	4008	40				143.77	204.16					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	51	4028	4118	90				130.59	281.01					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	52	4128	4198	70				80.88	126.85					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	53	4228	4298	70				118.31	204.27					
Recording 312	P41-J1	C	1	scenevideo	Saccade	Partial	54	4308	4351	43				180.55	267.75					
Recording 43	P04-W1	C	1	scenevideo	Fixation	Partial	1	0	300	300	0.50166	0.45053	4.06275							
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	1	300	430	130				241.19	478.14		0.50166	0.45053		
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	2	441	461	20				37.23	39.63					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	3	471	511	40				72.38	108.7					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	4	521	541	20				132.67	137.24					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	5	571	611	40				52.01	69.38				0.32123	0.62688
Recording 43	P04-W1	C	1	scenevideo	Fixation	Whole	2	611	721	110	0.32123	0.62688	4.09607							
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	6	721	831	110				313.9	592.69		0.32123	0.62688		
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	7	841	851	10				50.03	50.03					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	8	861	901	40				266.42	401.58					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	9	1142	1292	150				119.94	215.64					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	10	1302	1432	130				55.41	125.02					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	11	1442	1452	10				35.97	35.97					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	12	1482	1523	40				32.28	33.83					
Recording 43	P04-W1	C	1	scenevideo	Saccade	Partial	13	1563	1573	10				30.05	30.05				0.62903	0.72408
Recording 43	P04-W1	C	1	scenevideo	Fixation	Partial	3	1573	1638	65	0.62903	0.72408	4.28226							
Recording 62	P06-W1	C	1	scenevideo	Fixation	Partial	1	0	41	41	0.48827	0.33893	3.93715							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Whole	1	41	51	10				35.66	35.66	0.96	0.48827	0.33893	0.4948	0.34718
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	2	51	141	90	0.4948	0.34718	3.86102							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	2	141	161	20				34.36	35.21		0.4948	0.34718		
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	3	201	211	10				34.41	34.41				0.49191	0.37707
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	3	211	281	70	0.49191	0.37707	3.75301							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Whole	4	281	291	10				44.59	44.59	1.67	0.49191	0.37707	0.50286	0.39437
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	4	291	351	60	0.50286	0.39437	3.77024							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	5	351	371	20				33.67	34.96		0.50286	0.39437		
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	6	381	391	10				33.05	33.05					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	7	432	542	110				265.13	400.52					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	8	582	642	60				37.7	44.31					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	9	692	722	30				150.45	218.77					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	10	742	802	60				153.08	274.99					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	11	832	882	50				124.06	184.7				0.34186	0.60106
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	5	882	983	100	0.34186	0.60106	3.53498							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	12	983	1073	90				337.31	473.5		0.34186	0.60106		
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	13	1103	1263	160				116.5	354.52					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	14	1273	1303	30				34.99	36.02				0.56555	0.44154
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	6	1303	1393	90	0.56555	0.44154	3.68748							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	15	1393	1453	60				197.87	272.63		0.56555	0.44154		
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	16	1483	1503	20				196.78	204.09					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	17	1544	1594	50				42.21	56.69					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	18	1604	1644	40				140.95	204.03				0.54777	0.42354
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	7	1644	1984	341	0.54777	0.42354	3.44576							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Whole	19	1984	2054	70				178.46	317.48	11.86	0.54777	0.42354	0.65278	0.41637
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	8	2054	2275	220	0.65278	0.41637	3.42039							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	20	2275	2315	40				329.18	506.55		0.65278	0.41637		
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	21	2435	2465	30				227.58	227.58					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	22	2475	2686	210				190.32	472.27					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	23	2696	2716	20				31.59	31.59					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	24	2776	2796	20				133.36	133.36					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	25	2836	2906	70				413.73	821.16					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	26	2916	2946	30				382.06	382.41					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	27	2956	3046	90				221.72	706.24					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	28	3066	3106	40				151.42	254.38					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	29	3116	3156	40				363.58	373.51					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	30	3177	3327	150				72.62	205.95					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	31	3377	3397	20				39.67	46.24					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	32	3427	3517	90				122.38	237.91					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	33	3557	3577	20				50.06	59.07				0.9879	0.58175
Recording 62	P06-W1	C	1	scenevideo	Fixation	Partial	9	3577	3738	160	0.9879	0.58175	4.53703							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	34	3748	3788	40				410.4	530.56					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	35	3968	4188	220				198.91	543.03					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	36	4198	4299	100				46.69	70.4					
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	37	4329	4359	30				89.36	118.45				0.38513	0.42653
Recording 62	P06-W1	C	1	scenevideo	Fixation	Whole	10	4359	4459	100	0.38513	0.42653	4.03502							
Recording 62	P06-W1	C	1	scenevideo	Saccade	Partial	38	4459	4479	20				43.73	51.39		0.38513	0.42653		
